Fa_sentenc,En_aspect,En_sentiment
با سلام من حدود ۶ ماهه از این مودم استفاده میکنم تو این ۶ ماه یک ایرادی داره که مطمعنم همه دوستان ایرانسلی با اون مواجه هستن اونم اینه که مودم با DSN اپراتور های ایرانسل سازگار نیست یعنی بعد از چند دقیقه استفاده از مودم به سایت ها نمیره یا بعضی برنامه ها رو باز نمیکنه در صورتی که اینترنت بر قراره روش حل این مشکل اینه که DSN مودم رو از روی گوشی یا کامپیوتر از حالت خودکار خارج کرده و روی ۸٫۸.۴٫۴ قرار دهید روش تغییر DSN تو گوشی های مختلف متفاوته میتونید با کمی جست و جو یاد بگیرین فقط توجه داشته باشید که فقط دوستان ایرانسلی این کار رو بکنن چون سایر اپراتور ها هیچ مشکلی ندارن با تشکر از دیجی کالا ,"['مودم', ' DSN اپراتور های ایرانسل']","[' Neutral', ' Negative']"
با سلام من در حدود ۱ ماهه که این گوشی رو خریدم و کاملا از خریدش راضی هستم ان شاالله تا آخر هم همینطور باشه مواردی که به ذهنم رسید رو خدمت دوستان معرفی کردم امیدوارم مفید باشه در کل گوشی بسیار خوبیه ,"['گوشی', ' خریدش راضی هستم', ' این گوشی بسیار خوبیه']","[' Positive', ' Positive', ' Positive']"
با سلام من در پیشنهاو ویژه خریدم واگه در پیشنهاد ویژه بخرید مطمئنن ضرر نمیکنید کیفیت فوق العاده ایی داره یعنی وقتی دارین اهنگ گوش میدین احساس کیفیت رو بهتون دست میده کیفیت صدا هم عالی و استاندارد هست ویعنی جوری ساختن وقتی رو درجه اخر میذاری گوشت رو نابود نکنه، آقا خیلی شکیل وخوشگل هم هست ومن راضیم یه چیزه جالب وقتی گوشی در گوشتون هست به هیچ عنوان صدای بیرون رو نمیشنوید که من تاحالا تجربش نکرده بودم وکلی حال کردم وباس خوبی داره، پیشنهاد ویژه بخرید و حال کنید باهاش ,"['پیشنهاو ویژه', ' کیفیت صدا', ' شکیل وخوشگل', ' قابلیت حذف صدای بیرون', ' باس خوب بودن']","[' Neutral', ' Positive', ' Positive', ' Positive', ' Positive']"
با سلام من دو روزه خریدم خیلی خوبه کیفیتش متوسطه برای بازی و سرگرمی عالیه ,"['محصول', ' کیفیتش', ' بازی و سرگرمی']","[' Positive', ' Neutral', ' Positive']"
با سلام من دیشب بعد از چند روز بدون گوشی بودن این گوشی رو گرفتم. واقعا عالیه جاییم بردم برای نصب محافظ صفحه نمایش و رم و همچنین محافظ زیر گوشی گفت اصله وگارانتی عالی هست. جعبه بازشد شگفت زده شدم چون خیلی گوشی خوشدست وخاصیه و بزرگیش خیلی عالیه. دوربینش که حرفی نمی زاره و رم و پردازنده عالی در کنار گرافیک عالی و همه چی تموم. کیفیت صفحه با اینچ بالا حرف نداره. جعبه خاص ومدرن باشارژر مدرن. حتما باید تبدیل شارژر وبگیرید. جا داره تشکر فراوانی داشته باشم ازدیجیکالا که به موقع وباکیفیت بسته بندی عالی بدستم رسوند واصل بودن کالا که مهم ترین مشخصه کالای دیجی کالا است. ممنونم از دیجی کالا ,"['جنس گوشی', ' قیمت', ' Not mentioned', ' صفحه نمایش', ' رم و پردازنده', ' گرافیک', ' کوالитет صفحه', ' شارژر', ' The reviewer mentions that its modern', ' but also advises to convert the charger. The sentiment is not strongly negative or positive)', ' پشتیبانی دیجی کالا']","[' Positive', ' Positive', ' Positive', ' Positive', ' Positive', ' Neutral (Note', ' Positive']"
با سلام من سه ماه که که دو تا از این گوشی را خریدم و تا الان ازش راضی بودم همه جور برنامهای رو روش نصب کردم تا الان که همرو بدون مشکل اجرا کرده گوشی یکم داغ میکنه که کم کم عادت میکنید امکانات دوربینش خوبه ولی کیفیت دوربینش پایینه باطریش متوسطه تقریبا پنج ساعت استفاده مداوم بستهای که همراهش هست خیلی بی کیفیته مثلا کارت اینترنتش کار نمیکنه روش نوشته فقط داخل تهران یا منوپادش که اتصالش ضعیف و سایزش مینیه قابلیت شارژ سریع هم خوبه داخل پک سه تا قاب هست که دوتاش طلایی و نقرهای طرح ساده یکیشم رنگ ابی طرح الماس وزنش هم زیاد سنگین نیست که اذیت کنه ,"['گوشی', ' دستگاه داغ', ' دوربین', ' کیفیت دوربین', ' باطری', ' قاب همراه', ' اتصال اینترنت', ' قاب طلایی و نقره ای']","[' Positive', ' Neutral', ' Positive', ' Negative', ' Neutral', ' Negative', ' Negative', ' Positive']"
با سلام من قبلا مدل a۵ ۲۰۱۶ داشتم یه وقتایی وقتی فقل صفحه رو باز میکردی صفحه جا میموند یکم داغ میکرد ولی در کل خوب بود وقتی سری۲۰۱۷ اومد رفتم گرفتم خدایی خیلی سر تر بور تمام عیب ها برطرف شده بود اصلا متحول شده بود خیلی کمتر داغ میکرد عمل کرد باطری بهتر شده بود در کا یه سرو گردن یالاتر بود تا وقتی که هواوی مدل p۱۰ lite رو زد تحقیق کردم و چون خیلی گوشی بازم خریدمش با قیمت پایین تر ولی صفحه زیار فرق نداشت اینترنت یکسان بود دوربینش یکم ظعیف تر بود ولی سرعت اجرای برنامه خیلی سر تر بود از a۵ و هر دو گوشی نقاط ضعف و قدرت خودشونو داشتن در کل خواستم بگم گوشیه خوبیه ولی اگه میخواین تو رنج قیمت پایین تر و با همین بازده گوشی بخرید من p۱۰ lite رو پیشنهاد میکنم ولی اگه عاشق سامسونگ هستین مدل خوبیه امیدوارم تونسته باشم کمکی توی انتخابتون بکنم یا علی ,"['سریع اجرا برنامه', ' صفحه', ' دوربین', ' Weak', ' باتری', ' Good', ' قیمت']","[' Positive', ' Neutral', ' Positive']"
با سلام من و دخترم k۱۰. داریم مدل ۲۰۱۶ و ۲۰۱۷ طلایی خیلی خوبه فقط سیم دوم آنتن. دهی مناسبی نداره برای نت هم خیلی ضعیفه تشکر ,"['ک۱۰', ' مدل ۲۰۱۶ و ۲۰۱۷ طلایی', ' سیم دوم آنتن', ' دهی مناسبی', ' نت']","[' Neutral', ' Positive', ' Negative', ' Negative', ' Negative']"
با سلام من واقعا طرفدار برند خاصی نیستم ولی این گوشی نسبت به سخت افزار و صفحه نمایشی که داره واقعا نمی ارزه. اگه میتونید یه مقدار روی پولتون بزارید گوشی هایی مثل xperia x یا xiaomi mi۵ و چند عدد دیگر هست که واقعا بهتر از این گوشی هستش. ,"['سخت افزار', ' صفحه نمایش', ' پول', ' گوشی', ' xperia x', ' xiaomi mi۵']","[' Neutral', ' Neutral', ' Neutral', ' Negative', ' Neutral', ' Neutral']"
با سلام من چند روز پیش این پرینتر و از دی چی کالا تحویل گرفتم، برای خریدش شک نکنید، واقعا فوق العادست به شرط اینکه بتونید از یک کاغذ خوب (برای چاپ عکس های با کیفیت) و مسلط به تنظیمات چاپش بشید، از ویژگی های اون برخلاف مدل رقیبش اپسون که روی بعضی کاغذها فقط حواب میده و باید بیشتر کاغذ ها رو امتحان کنید تا کاغذ مناسبش پیدا بشه این مدل از کانن روی همه نوع کاغذی جواب میده، کار کردن باهاش ه=خیلی راحت برای راه اندازی اولیش هم میتونید فیلمهای امورشیش رو از توی بیشتر سایت ها ببینید در خریدش شک نکنید ,"['پرینتر', ' قابلیت چاپ بر روی انواع کاغذ', ' قابلیت کار کردن با تنظیمات چاپ', ' هشدار در مورد مدل رقیب اپسون']","[' Positive', ' Positive', ' Neutral', ' Positive']"
